Source,Target,Type
W7163586543,W3175294292,Directed
W7167732338,W3175294292,Directed
W7153986780,W4411121011,Directed
W4414833897,W4411121011,Directed
W7152607235,W4416018112,Directed
W7154970263,W4416018112,Directed
W4402702988,W4290927927,Directed
W4402422296,W4290927927,Directed
W4385991166,W4290927927,Directed
W4288043960,W4290927927,Directed
W4414241920,W4290927927,Directed
W4417470555,W4290927927,Directed
W4411543975,W4290927927,Directed
W4386008071,W4290927927,Directed
W4385990930,W4290927927,Directed
W4385982317,W4290927927,Directed
W4393160827,W4290927927,Directed
W4402422259,W4290927927,Directed
W4403303654,W4290927927,Directed
W4392926970,W4290927927,Directed
W4402716077,W4290927927,Directed
W4408808198,W4290927927,Directed
W4401863364,W4290927927,Directed
W4402430708,W4290927927,Directed
W4385732587,W4290927927,Directed
W4385990956,W4290927927,Directed
W4410768297,W4290927927,Directed
W4414008927,W4290927927,Directed
W4385990977,W4290927927,Directed
W4385990935,W4290927927,Directed
W4394625591,W4290927927,Directed
W4385990899,W4290927927,Directed
W4399322952,W4290927927,Directed
W4402343060,W4290927927,Directed
W4393161306,W4290927927,Directed
W4402403159,W4290927927,Directed
W4402419333,W4290927927,Directed
W4403331439,W4290927927,Directed
W4403792332,W4290927927,Directed
W4412778092,W4290927927,Directed
W4414595674,W4290927927,Directed
W4411691984,W4290927927,Directed
W4412687388,W4290927927,Directed
W4414637472,W4290927927,Directed
W4394593143,W4290927927,Directed
W4389524558,W4290927927,Directed
W4385298676,W4290927927,Directed
W4391093424,W4290927927,Directed
W4414054684,W4290927927,Directed
W4414595661,W4290927927,Directed
W4415524367,W4290927927,Directed
W4417132706,W4290927927,Directed
W7131085491,W4290927927,Directed
W4392669796,W4290927927,Directed
W4396553342,W4290927927,Directed
W4376166979,W4290927927,Directed
W4403781475,W4290927927,Directed
W4390806508,W4290927927,Directed
W4404282101,W4290927927,Directed
W4401224829,W4290927927,Directed
W4402335483,W4290927927,Directed
W4402335756,W4290927927,Directed
W4402422328,W4290927927,Directed
W4413917172,W4290927927,Directed
W4414257128,W4290927927,Directed
W4414769843,W4290927927,Directed
W4360985649,W4290927927,Directed
W4367859758,W4290927927,Directed
W4375959209,W4290927927,Directed
W4388768551,W4290927927,Directed
W7154067339,W4290927927,Directed
W4362513310,W4290927927,Directed
W4385629018,W4290927927,Directed
W4388336748,W4290927927,Directed
W4389261144,W4290927927,Directed
W4399970519,W4290927927,Directed
W4403535305,W4290927927,Directed
W4403542070,W4290927927,Directed
W4407538740,W4290927927,Directed
W4408354301,W4290927927,Directed
W4408952294,W4290927927,Directed
W4411811340,W4290927927,Directed
W4414179202,W4290927927,Directed
W4414253996,W4290927927,Directed
W4414257286,W4290927927,Directed
W4414593789,W4290927927,Directed
W4414594316,W4290927927,Directed
W4414595796,W4290927927,Directed
W4415172956,W4290927927,Directed
W4415250821,W4290927927,Directed
W4415538095,W4290927927,Directed
W4416183403,W4290927927,Directed
W4416367901,W4290927927,Directed
W4416557827,W4290927927,Directed
W4417492493,W4290927927,Directed
W7117980317,W4290927927,Directed
W7118010139,W4290927927,Directed
W7123962553,W4290927927,Directed
W7124887930,W4290927927,Directed
W7124972504,W4290927927,Directed
W7125508562,W4290927927,Directed
W7127049180,W4290927927,Directed
W7128066122,W4290927927,Directed
W7131064937,W4290927927,Directed
W7131079033,W4290927927,Directed
W7131095609,W4290927927,Directed
W7131176601,W4290927927,Directed
W7131290795,W4290927927,Directed
W7131787205,W4290927927,Directed
W7132816202,W4290927927,Directed
W7135200989,W4290927927,Directed
W7138992193,W4290927927,Directed
W7154489321,W4290927927,Directed
W7160239609,W4290927927,Directed
W7160415484,W4290927927,Directed
W7160860598,W4290927927,Directed
W7160931447,W4290927927,Directed
W7164320113,W4290927927,Directed
W7166581099,W4290927927,Directed
W7166647773,W4290927927,Directed
W4417466025,W4411120995,Directed
W4283830961,W3094475872,Directed
W3199494379,W3094475872,Directed
W4406272066,W3094475872,Directed
W4392797070,W3094475872,Directed
W4404369392,W3094475872,Directed
W4394564251,W3094475872,Directed
W4389524600,W3094475872,Directed
W4404845471,W3094475872,Directed
W4381612816,W3094475872,Directed
W4400130745,W3094475872,Directed
W4319862718,W3094475872,Directed
W4415974709,W3094475872,Directed
W4408793449,W3094475872,Directed
W4415987011,W3094475872,Directed
W4403569402,W3094475872,Directed
W4385573961,W3094475872,Directed
W4385832620,W3094475872,Directed
W4387849094,W3094475872,Directed
W4404955340,W3094475872,Directed
W4408399465,W3094475872,Directed
W4385574252,W3094475872,Directed
W3176176306,W3094475872,Directed
W3173894056,W3094475872,Directed
W4415539004,W3094475872,Directed
W4416232944,W3094475872,Directed
W7155068068,W3094475872,Directed
W7164002014,W3094475872,Directed
W4396218895,W4380302270,Directed
W4411067307,W4380302270,Directed
W4415258210,W4380302270,Directed
W4399205951,W4380302270,Directed
W4404331571,W4380302270,Directed
W7125979674,W4380302270,Directed
W7141535335,W4380302270,Directed
W4409382263,W4399205703,Directed
W7125772959,W4399205703,Directed
W7125517029,W4401863364,Directed
W4412528379,W4401863364,Directed
W4412708436,W4401863364,Directed
W4412807090,W4401863364,Directed
W4412825984,W4401863364,Directed
W7131285363,W4401863364,Directed
W7143517382,W4401863364,Directed
W7161980738,W4401863364,Directed
W4389518355,W4380551147,Directed
W4399951345,W4380551147,Directed
W4400878603,W4380551147,Directed
W4404031152,W4380551147,Directed
W4389518438,W4380551147,Directed
W4414604027,W4380551147,Directed
W4393405927,W4380551147,Directed
W4389518376,W4380551147,Directed
W4410853499,W4380551147,Directed
W4389518401,W4380551147,Directed
W4389518435,W4380551147,Directed
W4404954314,W4380551147,Directed
W4405601231,W4380551147,Directed
W4415721209,W4380551147,Directed
W7127935276,W4380551147,Directed
W7160394781,W4380551147,Directed
W7160401479,W4380551147,Directed
W7160446573,W4380551147,Directed
W7160516706,W4380551147,Directed
W4284685989,W3094231056,Directed
W3152736451,W3094231056,Directed
W4284675759,W3094231056,Directed
W4284697472,W3094231056,Directed
W4284713818,W3094231056,Directed
W4306317478,W3094231056,Directed
W4318147677,W3094231056,Directed
W4225702729,W3094231056,Directed
W4293248105,W3094231056,Directed
W7152557186,W3094231056,Directed
W7131261651,W4412876927,Directed
W4403619423,W4401863339,Directed
W4404412858,W4401863339,Directed
W4413432920,W4401863339,Directed
W4401327818,W4401863339,Directed
W4403338016,W4401863339,Directed
W4409763147,W4401863339,Directed
W4410808756,W4401863339,Directed
W4411799176,W4401863339,Directed
W4405462639,W4401863339,Directed
W4410383407,W4401863339,Directed
W4414992200,W4401863339,Directed
W7125637838,W4401863339,Directed
W4409767106,W4401863339,Directed
W4412876826,W4401863339,Directed
W4416124405,W4401863339,Directed
W7106162696,W4401863339,Directed
W4402896802,W4401863339,Directed
W4406499798,W4401863339,Directed
W4410186708,W4401863339,Directed
W4411574033,W4401863339,Directed
W4412404165,W4401863339,Directed
W4415350461,W4401863339,Directed
W4406821713,W4401863339,Directed
W4416999487,W4401863339,Directed
W7128420471,W4401863339,Directed
W4412979893,W4401863339,Directed
W4414603049,W4401863339,Directed
W4410636838,W4401863339,Directed
W4413968549,W4401863339,Directed
W4414581614,W4401863339,Directed
W7117693404,W4401863339,Directed
W7123343752,W4401863339,Directed
W7125187608,W4401863339,Directed
W7151378094,W4401863339,Directed
W7153120511,W4401863339,Directed
W4415065051,W4401863339,Directed
W7154098310,W4401863339,Directed
W4404401088,W4401863339,Directed
W4409889838,W4401863339,Directed
W4412170653,W4401863339,Directed
W4412588910,W4401863339,Directed
W4412642161,W4401863339,Directed
W4412709530,W4401863339,Directed
W4414534434,W4401863339,Directed
W4415538234,W4401863339,Directed
W4415780142,W4401863339,Directed
W4416240882,W4401863339,Directed
W4416451515,W4401863339,Directed
W7114899383,W4401863339,Directed
W7118468221,W4401863339,Directed
W7130555830,W4401863339,Directed
W7134171561,W4401863339,Directed
W7134893456,W4401863339,Directed
W7134964886,W4401863339,Directed
W7140076841,W4401863339,Directed
W7140191460,W4401863339,Directed
W7141545350,W4401863339,Directed
W7155057741,W4401863339,Directed
W7160446865,W4401863339,Directed
W7161694142,W4401863339,Directed
W7161829252,W4401863339,Directed
W7162556582,W4401863339,Directed
W7162581971,W4401863339,Directed
W7166561440,W4401863339,Directed
W7166813436,W4401863339,Directed
W7167704704,W4401863339,Directed
W4414978568,W4411120842,Directed
W3163841364,W2743246365,Directed
W2810665353,W2743246365,Directed
W2779594574,W2743246365,Directed
W2969613015,W2743246365,Directed
W3134056544,W2743246365,Directed
W2791680326,W2743246365,Directed
W3037653875,W2743246365,Directed
W2807558998,W2743246365,Directed
W2982138025,W2743246365,Directed
W2968231335,W2743246365,Directed
W4397032946,W2743246365,Directed
W2908251198,W2743246365,Directed
W4389523764,W2743246365,Directed
W4407367953,W2743246365,Directed
W2962954745,W2743246365,Directed
W2912330477,W2743246365,Directed
W2898415122,W2743246365,Directed
W2980967089,W2743246365,Directed
W4319239158,W2743246365,Directed
W4375809575,W2743246365,Directed
W2951626590,W2743246365,Directed
W2877926509,W2743246365,Directed
W3028868096,W2743246365,Directed
W2786348411,W2743246365,Directed
W3088344078,W2743246365,Directed
W4384698103,W2743246365,Directed
W2981008444,W2743246365,Directed
W4285066005,W2743246365,Directed
W4410544877,W2743246365,Directed
W7131083415,W2743246365,Directed
W4392487838,W4387849079,Directed
W4392384650,W4387849079,Directed
W4401381293,W4387849079,Directed
W4400910426,W4387849079,Directed
W4412673534,W4387849079,Directed
W4389520342,W4387849079,Directed
W4392846374,W4387849079,Directed
W4409973696,W4387849079,Directed
W4410087136,W4387849079,Directed
W4405391135,W4387849079,Directed
W4391114276,W4387849079,Directed
W4405305219,W4387849079,Directed
W4410568155,W4401857392,Directed
W4416287376,W4401857392,Directed
W7134209824,W4401857392,Directed
W7166586298,W4401857392,Directed
W4404932737,W4399205611,Directed
W4288079542,W2954365773,Directed
W3037025384,W2954365773,Directed
W4360602683,W2954365773,Directed
W3023208170,W2954365773,Directed
W3003836855,W2954365773,Directed
W3176457774,W2954365773,Directed
W4386852102,W2954365773,Directed
W4200119712,W2954365773,Directed
W4317505581,W2954365773,Directed
W4385572111,W2954365773,Directed
W4312158082,W2954365773,Directed
W3206992295,W2954365773,Directed
W4226474153,W2954365773,Directed
W4294204353,W2954365773,Directed
W4406070280,W2954365773,Directed
W4383340173,W2954365773,Directed
W4224031532,W2954365773,Directed
W4200462712,W2954365773,Directed
W4404573142,W2954365773,Directed
W3003044879,W2954365773,Directed
W3021927925,W2954365773,Directed
W3038050353,W2954365773,Directed
W3198804996,W2954365773,Directed
W4205306715,W2954365773,Directed
W3112035452,W2954365773,Directed
W3205301323,W2954365773,Directed
W4312433629,W2954365773,Directed
W3175531444,W2954365773,Directed
W3186039758,W2954365773,Directed
W3207245655,W2954365773,Directed
W4312623522,W2954365773,Directed
W4321766812,W2954365773,Directed
W4321766921,W2954365773,Directed
W4221041293,W2954365773,Directed
W4390075090,W2954365773,Directed
W4205286121,W2954365773,Directed
W4396821318,W2954365773,Directed
W4407900252,W2954365773,Directed
W4361004942,W2954365773,Directed
W4389306746,W2954365773,Directed
W4386803060,W2954365773,Directed
W4385570716,W2954365773,Directed
W4387885849,W2954365773,Directed
W2993927576,W2954365773,Directed
W4385571221,W2954365773,Directed
W3107309253,W2954365773,Directed
W3184293878,W2954365773,Directed
W4367046582,W2954365773,Directed
W3170957977,W2954365773,Directed
W4207025353,W2954365773,Directed
W4387342382,W2954365773,Directed
W3208685595,W2954365773,Directed
W3211504095,W2954365773,Directed
W4206716396,W2954365773,Directed
W4321392364,W2954365773,Directed
W4403582503,W2954365773,Directed
W3205606687,W2954365773,Directed
W4399497544,W2954365773,Directed
W4414205947,W2954365773,Directed
W4399205314,W2954365773,Directed
W4412657027,W2954365773,Directed
W4412747823,W2954365773,Directed
W3029835314,W2954365773,Directed
W3137353858,W2954365773,Directed
W4313171920,W2954365773,Directed
W3187437888,W2954365773,Directed
W3135847883,W2954365773,Directed
W3193816295,W2954365773,Directed
W3099183794,W2954365773,Directed
W4213095693,W2954365773,Directed
W4391093209,W2954365773,Directed
W4312471646,W2954365773,Directed
W4407827488,W2954365773,Directed
W4318834046,W2954365773,Directed
W4210911095,W2954365773,Directed
W4287890652,W2954365773,Directed
W4319315451,W2954365773,Directed
W4377565969,W2954365773,Directed
W4399205231,W2954365773,Directed
W3045592540,W2954365773,Directed
W2986985435,W2954365773,Directed
W3138817022,W2954365773,Directed
W4206047627,W2954365773,Directed
W4393074842,W2954365773,Directed
W3021166088,W2954365773,Directed
W3194938888,W2954365773,Directed
W3118928812,W2954365773,Directed
W4221155795,W2954365773,Directed
W4312853531,W2954365773,Directed
W4385522225,W2954365773,Directed
W4386161239,W2954365773,Directed
W3212788180,W2954365773,Directed
W4241461373,W2954365773,Directed
W3084611114,W2954365773,Directed
W4241428955,W2954365773,Directed
W3144929683,W2954365773,Directed
W3122694199,W2954365773,Directed
W4401042520,W2954365773,Directed
W3118652332,W2954365773,Directed
W3154707484,W2954365773,Directed
W3187133503,W2954365773,Directed
W4321836570,W2954365773,Directed
W4379538769,W2954365773,Directed
W4385734241,W2954365773,Directed
W4393407134,W2954365773,Directed
W4399041202,W2954365773,Directed
W4399205228,W2954365773,Directed
W4403835201,W2954365773,Directed
W4409834945,W2954365773,Directed
W4410038344,W2954365773,Directed
W4414826425,W2954365773,Directed
W4415160583,W2954365773,Directed
W7127652137,W2954365773,Directed
W7134173180,W2954365773,Directed
W7159946834,W2954365773,Directed
W4387482471,W4312339199,Directed
W4389519069,W4312339199,Directed
W4406045007,W4312339199,Directed
W4389524382,W4312339199,Directed
W4391841738,W4312339199,Directed
W4416016005,W4312339199,Directed
W7161382532,W4312339199,Directed
W4415538366,W4412876983,Directed
W4413973334,W4412876983,Directed
W4412825811,W4412876983,Directed
W4415536769,W4412876983,Directed
W4416728788,W4412876983,Directed
W4416078664,W4412876983,Directed
W7134044295,W4412876983,Directed
W7163816625,W4412876983,Directed
W7165397078,W4412876983,Directed
W4400118952,W4385567868,Directed
W4408472883,W4385567868,Directed
W4400606525,W4385567868,Directed
W4402915290,W4385567868,Directed
W4389777839,W4385567868,Directed
W4382130836,W4385567868,Directed
W4400033172,W4385567868,Directed
W4403431604,W4385567868,Directed
W4402042869,W4385567868,Directed
W4390541481,W4385567868,Directed
W4407979621,W4385567868,Directed
W4412489098,W4385567868,Directed
W4402515701,W4385567868,Directed
W4401043462,W4385567868,Directed
W4388406624,W4385567868,Directed
W4396212737,W4385567868,Directed
W4406633383,W4385567868,Directed
W4401751604,W4385567868,Directed
W4403295022,W4385567868,Directed
W4408805407,W4385567868,Directed
W4410789100,W4385567868,Directed
W4405103738,W4385567868,Directed
W4406234689,W4385567868,Directed
W4406704340,W4385567868,Directed
W4403577881,W4385567868,Directed
W4415476925,W4385567868,Directed
W4413657632,W4385567868,Directed
W4414063032,W4385567868,Directed
W4386525279,W4385567868,Directed
W4380519633,W4385567868,Directed
W4403938643,W4385567868,Directed
W4410086475,W4385567868,Directed
W4399205284,W4385567868,Directed
W4394804915,W4385567868,Directed
W4405232513,W4385567868,Directed
W4401282577,W4385567868,Directed
W4409330040,W4385567868,Directed
W4398234546,W4385567868,Directed
W4392384878,W4385567868,Directed
W4401247470,W4385567868,Directed
W4408860735,W4385567868,Directed
W4409183392,W4385567868,Directed
W4412825751,W4385567868,Directed
